Tribunal;Categoria;Sub Categoria;Indicador;Chave
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPITRU - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária da Turma Regional de Uniformização;tpitru
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAe1º - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária Exclusiva de 1º grau;tpiae1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPITR - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária de Turmas Recursais;tpitr
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAeJE - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária Exclusiva de Juizado Especial;tpiaeje
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAcJE1º - Total de Pessoal que ingressou por cessão ou requisição na Área Judiciária com Atuação Acumulativa no 1º grau e Juizado Especial;tpiacje1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPIAdm - Total de Pessoal que ingressou por cessão ou requisição na Área Administrativa;tpiadm
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSV2º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária do 2º grau;tpsv2
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVTRU - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária da Turma Regional de Uniformização;tpsvtru
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAe1º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária Exclusiva de 1º grau;tpsvae1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVTR - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária de Turmas Recursais;tpsvtr
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAeJE - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária Exclusiva de Juizado Especial;tpsvaeje
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAcJE1º - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Judiciária com Atuação Acumulativa no 1º grau e Juizado Especial;tpsvacje1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPSVAdm - Total de Pessoal Comissionado sem Vínculo Efetivo na Área Administrativa;tpsvadm
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TAS2º - Tempo de Afastamento de Servidor da Área Judiciária de 2º Grau;tas2
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASTRU - Tempo de Afastamento de Servidor da Área Judiciária da Turma Regional de Uniformização;tastru
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAe1º - Tempo de Afastamento de Servidor da Área Judiciária Exclusivo de 1º grau;tasae1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASTR - Tempo de Afastamento de Servidor da Área Judiciária das Turmas Recursais;tastr
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAeJE - Tempo de Afastamento de Servidor da Área Judiciária Exclusivo de Juizados Especiais;tasaeje
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAcJE1º - Tempo de Afastamento de Servidor da Área Judiciária de 1º grau que acumula função em Juizados Especiais;tasacje1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TASAdm - Tempo de Afastamento de Servidor da Área Administrativa;tasadm
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxE - Total da Força de Trabalho Auxiliar - Estagiários;tfauxe
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TFAuxT - Total da Força de Trabalho Auxiliar - Terceirizados;tfauxt
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPS - Total de Pessoal que saiu por cessão ou requisição;tps
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;ServIn - Total de Servidores Inativos e Instituidores de Pensão;servin
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPEsc - Total de Pessoal das Escolas Judiciais e de Magistratura;tpesc
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;TPTIC - Total de Pessoal da área de tecnologia da informação;tptic
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CC2º - Cargos em Comissão Existentes na Área Judiciária do 2º Grau;cc2
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCTRJE1º - Cargos em Comissão Existentes na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;cctrje1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;CCAdm - Cargos em Comissão Existentes na Área Administrativa;ccadm
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FC2º - Funções de Confiança Existentes na Área Judiciária do 2º grau;fc2
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCTRJE1º - Funções de Confiança Existentes na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;fctrje1
JUSTIÇA FEDERAL;RECURSOS HUMANOS;QUADRO DE PESSOAL;FCAdm - Funções de Confiança Existentes na Área Administrativa;fcadm
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Comp - Número de computadores de uso pessoal;comp
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;INFORMATIZAÇÃO;Ui - Usuários de computador;ui
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;ÁREA;m²Total - Área total em metros quadrados;m²total
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;ÁREA;m²Util - Área útil em metros quadrados;m²util
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;ÁREA;ArqDisp - Espaço disponibilizado para arquivo, em metros lineares;arqdisp
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;ÁREA;ArqNTUtil - Espaço, não terceirizado, utilizado com arquivo em metros lineares;arqntutil
JUSTIÇA FEDERAL;RECURSOS FÍSICOS;ÁREA;ArqTUtil - Espaço terceirizado utilizado com arquivo em metros lineares;arqtutil
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnOCrim2º - Casos Novos Originários no 2º Grau Criminais;cnocrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnONCrim2º - Casos Novos Originários no 2º Grau Não-Criminais;cnoncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnRCrim2º - Casos Novos Recursais no 2º Grau Criminais;cnrcrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnRNCrim2º - Casos Novos Recursais no 2º Grau Não-Criminais;cnrncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnElet2º - Casos Novos Eletrônicos no 2º Grau;cnelet2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnCCrim1º - Casos Novos de Conhecimento no 1º Grau Criminais;cnccrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnCNCrim1º - Casos Novos de Conhecimento no 1º Grau Não-Criminais;cncncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnExtFisc1º - Casos Novos de Execução Fiscal no 1º grau;cnextfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnExtNFisc1º - Casos Novos de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;cnextnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudCrimNPL1º - Execuções de Penas Não-Privativas de Liberdade no 1º Grau;exejudcrimnpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudCrimPL1º - Execuções de Penas Privativas de Liberdade no 1º Grau;exejudcrimpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudNCrim1º - Execuções Judiciais no 1º Grau, exceto execuções penais;exejudncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnElet1º - Casos Novos Eletrônicos no 1º Grau;cnelet1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnOCrimTR - Casos Novos Originários nas Turmas Recursais Criminais;cnocrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnONCrimTR - Casos Novos Originários nas Turmas Recursais Não-criminais;cnoncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnRCrimTR - Casos Novos Recursais nas Turmas Recursais Criminais;cnrcrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnRNCrimTR - Casos Novos Recursais nas Turmas Recursais Não-criminais;cnrncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnEletTR - Casos Novos Eletrônicos nas Turmas Recursais;cnelettr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnCCrimJE - Casos Novos de Conhecimento nos Juizados Especiais Criminais;cnccrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnCNCrimJE - Casos Novos de Conhecimento nos Juizados Especiais Não-Criminais;cncncrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnEletJE - Casos Novos Eletrônicos nos Juizados Especiais;cneletje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;ExeJudJE - Execuções Judiciais nos Juizados Especiais;exejudje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnTRU - Casos Novos na Turma Regional de Uniformização;cntru
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS NOVOS;CnEletTRU - Casos Novos Eletrônicos na Turma Regional de Uniformização;cnelettru
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCrim2º - Casos Pendentes no 2º Grau Criminais;cpcrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpNCrim2º - Casos Pendentes no 2º Grau Não-Criminais;cpncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCCrim1º - Casos Pendentes de Conhecimento no 1º Grau Criminais;cpccrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCNCrim1º - Casos Pendentes de Conhecimento no 1º Grau Não-Criminais;cpcncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpExtFisc1º - Casos Pendentes de Execução Fiscal no 1º grau;cpextfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpExtNFisc1º - Casos Pendentes de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;cpextnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPCrimNPL1º - Execuções Pendentes de Penas Não-Privativas de Liberdade no 1º Grau;exejudpcrimnpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPCrimPL1º - Execuções Pendentes de Penas Privativas de Liberdade no 1º Grau;exejudpcrimpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPNcrim1º - Execuções Judiciais Pendentes no 1º Grau, exceto execuções penais;exejudpncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCrimTR - Casos Pendentes nas Turmas Recursais Criminais;cpcrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpNCrimTR - Casos Pendentes nas Turmas Recursais Não-Criminais;cpncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCCrimJE - Casos Pendentes de Conhecimento nos Juizados Especiais Criminais;cpccrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpCNCrimJE - Casos Pendentes de Conhecimento nos Juizados Especiais Não-Criminais;cpcncrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;CpTRU - Casos Pendentes na Turma Regional de Uniformização;cptru
JUSTIÇA FEDERAL;LITIGIOSIDADE;CASOS PENDENTES;ExeJudPJE - Execuções Judiciais Pendentes nos Juizados Especiais;exejudpje
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCrim2º - Total de Processos Baixados no 2º Grau Criminais;tbaixcrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixNCrim2º - Total de Processos Baixados no 2º Grau Não-Criminais;tbaixncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCCrim1º - Processos de Conhecimento Baixados no 1º Grau Criminais;tbaixccrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCNCrim1º - Processos de Conhecimento Baixados no 1º Grau Não-Criminais;tbaixcncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixExtFisc1º - Total de Processos Baixados de Execução Fiscal no 1º Grau;tbaixextfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixExtNFisc1º - Total de Processos Baixados de Execução de Títulos Extrajudiciais no 1º Grau, exceto execuções fiscais;tbaixextnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudCrimPL1º - Total de Processos Baixados de Execução de Penas Privativas de Liberdade no 1º Grau;tbaixjudcrimpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudCrimNPL1º - Total de Processos Baixados de Execução de Penas Não-Privativas de Liberdade no 1º Grau;tbaixjudcrimnpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudNCrim1º - Total de Processos Baixados de Execução Judicial no 1º Grau, exceto execuções penais;tbaixjudncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCrimTR - Total de Processos Baixados nas Turmas Recursais Criminais;tbaixcrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixNCrimTR - Total de Processos Baixados nas Turmas Recursais Não-Criminais;tbaixncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCCrimJE - Total de Processos de Conhecimento Baixados nos Juizados Especiais Criminais;tbaixccrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixCNCrimJE - Total de Processos de Conhecimento Baixados nos Juizados Especiais Não-Criminais;tbaixcncrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixJudJE - Total de Processos Baixados de Execução Judicial nos Juizados Especiais;tbaixjudje
JUSTIÇA FEDERAL;LITIGIOSIDADE;PROCESSOS BAIXADOS;TBaixTRU - Total de Processos Baixados na Turma Regional de Uniformização;tbaixtru
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCrim2º - Casos Reativados no 2º Grau Criminais;reatcrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatNCrim2º - Casos Reativados no 2º Grau Não-Criminais;reatncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCCrim1º - Casos Reativados de Conhecimento no 1º Grau Criminais;reatccrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCNCrim1º - Casos Reativados de Conhecimento no 1º Grau Não-Criminais;reatcncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatExtFisc1º - Casos Reativados de Execução Fiscal no 1º grau;reatextfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatExtNFisc1º - Casos Reativados de Execução de Título Extrajudicial no 1º grau, exceto execuções fiscais;reatextnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ExeJudRCrimPL1º - Execuções Reativadas de Penas Privativas de Liberdade no 1º Grau;exejudrcrimpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ExeJudRCrimNPL1º - Execuções Reativadas de Penas Não-Privativas de Liberdade no 1º Grau;exejudrcrimnpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ExeJudRNcrim1º - Execuções Judiciais Reativadas no 1º Grau, exceto execuções penais;exejudrncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCrimTR - Casos Reativados nas Turmas Recursais Criminais;reatcrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatNCrimTR - Casos Reativados nas Turmas Recursais Não-Criminais;reatncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCCrimJE - Casos Reativados de Conhecimento nos Juizados Especiais Criminais;reatccrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatCNCrimJE - Casos Reativados de Conhecimento nos Juizados Especiais Não-Criminais;reatcncrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ExeJudRJE - Execuções Judiciais Reativadas nos Juizados Especiais;exejudrje
JUSTIÇA FEDERAL;LITIGIOSIDADE;Casos Reativados;ReatTRU - Casos Reativados na Turma Regional de Uniformização;reattru
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecCrim2º - Decisões terminativas de processo no processo criminal no 2º Grau;deccrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecNCrim2º - Decisões terminativas de processo não-criminal no 2º Grau;decncrim2
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecH2º - Decisões Homologatórias de Acordos no 2º Grau;dech2
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCCrim1º - Sentenças de Conhecimento no 1º grau Criminais;sentccrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCNCrim1º - Sentenças de Conhecimento no 1º grau Não-Criminais;sentcncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCH1º - Sentenças de Conhecimento Homologatórias de Acordos no 1º Grau;sentch1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentExtFisc1º - Sentenças em Execução Fiscal no 1º grau;sentextfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentExtNFisc1º - Sentenças em Execução de Título Extrajudicial no 1º grau, exceto sentenças em execução fiscal;sentextnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentJudCrimPL1º - Sentenças em Execução de Penas Privativas de Liberdade no 1º grau;sentjudcrimpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentJudCrimNPL1º - Sentenças em Execução de Penas Não-Privativas de Liberdade no 1º grau;sentjudcrimnpl1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentJudNCrim1º - Sentenças em Execução Judicial no 1º grau, exceto sentenças em execução penal;sentjudncrim1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentExH1º - Sentenças de Execução Homologatórias de Acordos no 1º Grau;sentexh1
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecCrimTR - Decisões terminativas de processo criminal nas Turmas Recursais;deccrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecNCrimTR - Decisões terminativas de processo não-criminal nas Turmas Recursais;decncrimtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecHTR - Decisões Homologatórias de Acordos nas Turmas Recursais;dechtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCCrimJE - Sentenças de Conhecimento nos Juizados Especiais Criminais;sentccrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCNCrimJE - Sentenças de Conhecimento nos Juizados Especiais Não-Criminais;sentcncrimje
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentCHJE - Sentenças de Conhecimento Homologatórias de Acordos nos Juizados Especiais;sentchje
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentJudJE - Sentenças em Execução Judicial nos Juizados Especiais;sentjudje
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;SentExHJE - Sentenças de Execução Homologatórias de Acordos nos Juizados Especiais;sentexhje
JUSTIÇA FEDERAL;LITIGIOSIDADE;DECISÕES E SENTENÇAS;DecTRU - Decisões Terminativas de Processo na Turma Regional de Uniformização;dectru
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuS2º - Processos Suspensos ou Sobrestados ou em Arquivo Provisório no 2º Grau;sus2
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRG2º - Processos Suspensos ou Sobrestados no 2º grau por Repercussão Geral;susrg2
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRR2º - Processos Suspensos ou Sobrestados no 2º grau por Recurso Repetitivo;susrr2
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSC1º - Processos de Conhecimento Suspensos ou Sobrestados ou em Arquivo Provisório no 1º Grau;susc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSExFisc1º - Execuções Fiscais Sobrestadas ou Suspensas ou em Arquivo Provisório;susexfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSExNfisc1º - Execuções Judiciais e Extrajudiciais Sobrestadas ou Suspensas ou em Arquivo Provisório, exceto execuções fiscais e penais;susexnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRG1º - Processos Suspensos ou Sobrestados no 1º grau por Repercussão Geral;susrg1
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRR1º - Processos Suspensos ou Sobrestados no 1º grau por Recurso Repetitivo;susrr1
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSTR - Processos Suspensos ou Sobrestados ou em Arquivo Provisório nas Turmas Recursais;sustr
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRGTR - Processos Suspensos ou Sobrestados nas Turmas Recursais por Repercussão Geral;susrgtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRRTR - Processos Suspensos ou Sobrestados nas Turmas Recursais por Recurso Repetitivo;susrrtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSCJE - Processos de Conhecimento Suspensos ou Sobrestados ou em Arquivo Provisório nos Juizados Especiais;suscje
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSExJE - Execuções Sobrestadas ou Suspensas ou em Arquivo Provisório;susexje
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRGJE - Processos Suspensos ou Sobrestados nos Juizados Especiais por Repercussão Geral;susrgje
JUSTIÇA FEDERAL;LITIGIOSIDADE;SUSPENSÕES E SOBRESTAMENTOS;SuSRRJE - Processos Suspensos ou Sobrestados nos Juizados Especiais por Recurso Repetitivo;susrrje
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExJFisc1º - Incidentes de Execução Fiscal Julgados no 1º Grau;incexjfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExJNFisc1º - Incidentes de Execução Julgados no 1º Grau, exceto em execuções fiscais e penais;incexjnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExPFisc1º - Incidentes de Execução Fiscal Pendentes no 1º Grau;incexpfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExPNfisc1º - Incidentes de Execução Pendentes no 1º Grau, exceto em execuções fiscais e penais;incexpnfisc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExJJE - Incidentes de Execução Julgados nos Juizados Especiais;incexjje
JUSTIÇA FEDERAL;LITIGIOSIDADE;INCIDENTES EM EXECUÇÃO;IncExPJE - Incidentes de Execução Pendentes nos Juizados Especiais;incexpje
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;Rint2º - Recursos Internos no 2º Grau;rint2
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RintP2º - Recursos Internos Pendentes no 2º Grau;rintp2
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RintJ2º - Recursos Internos Julgados no 2º Grau;rintj2
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntC1º - Recursos Internos no 1º Grau na Fase de Conhecimento;rintc1
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntCP1º - Recursos Internos Pendentes no 1º Grau na Fase de Conhecimento;rintcp1
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntCJ1º - Recursos Internos Julgados no 1º Grau na Fase de Conhecimento;rintcj1
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntTR - Recursos Internos nas Turmas Recursais;rinttr
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntPTR - Recursos Internos Pendentes nas Turmas Recursais;rintptr
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntJTR - Recursos Internos Julgados nas Turmas Recursais;rintjtr
JUSTIÇA FEDERAL;LITIGIOSIDADE;RECURSOS INTERNOS;RIntCJE - Recursos Internos da Fase de Conhecimento nos Juizados Especiais;rintcje
